Constituent Number,Company(Y|N),City,State,County Name,Postal Code,Gender
22069,1,Chapel Hill,TN,,37034,unknown
22070,1,Madison,TN,Davidson,37115,unknown
22071,1,Nashville,TN,,37208,unknown
22072,1,Murfreesboro,TN,Rutherford,37128,unknown
22073,1,Lascassas,TN,Wilson,37085,unknown
22074,0,Murfreesboro,TN,Rutherford,37128,female
22075,0,Murfreesboro,TN,Rutherford,37128,female
22076,0,Murfreesboro,TN,Rutherford,37129,male
22077,0,Murfreesboro,TN,Rutherford,37129,female
22078,0,Murfreesboro,TN,Rutherford,37129,female
22092,1,,,,,unknown
22093,1,Murfreesboro,TN,,37132,unknown
22094,0,,,,,male
22095,1,Nashville,TN,,37206,unknown
22118,0,,,,,female
22119,0,,,,,female
22120,0,Murfreesboro,TN,Rutherford,37129,unknown
22121,0,,,,,female
22142,0,Lebanon,TN,Wilson,37087,female
22167,0,,,,,male
22168,0,,,,,female
22192,1,Murfreesboro,TN,Rutherford,37129,unknown
22217,0,Murfreesboro,TN,Rutherford,37130,female
22242,0,Liberty,TN,Dekalb,37095,female
22267,0,Murfreesboro,TN,Rutherford,37128,male
22268,0,Murfreesboro,TN,Rutherford,37129,male
22292,0,,,,,male
22293,0,Nashville,TN,Davidson,37215,unknown
22294,1,Denville,NJ,,7834,unknown
22317,0,Murfreesboro,TN,Rutherford,37128,female
22342,0,Woodbury,TN,Cannon,37190,female
22343,1,,,,,unknown
22367,0,Smyrna,TN,Rutherford,37167,female
22417,0,Woodbury,TN,Cannon,37190,female
22418,0,Woodbury,TN,Cannon,37190,male
22419,0,Woodbury,TN,Cannon,37190,female
22420,0,Bradyville,TN,Cannon,37026,female
22421,0,Woodbury,TN,Cannon,37190,unknown
22422,0,Readyville,TN,Cannon,37149,female
22423,1,Woodbury,TN,Cannon,37190,unknown
22424,1,Andover,MA,,1810,unknown
22425,0,Brownsville,TN,,38012,female
22442,0,Murfreesboro,TN,Rutherford,37130,female
22443,0,Winter Haven,FL,,33884,female
22444,0,Murfreesboro,TN,Rutherford,37128,male
22469,0,Smithville,TN,Dekalb,37166,female
22470,0,Murfreesboro,TN,Rutherford,37129,unknown
22494,1,Nashville,TN,Davidson,37207,unknown
22519,0,Charlotte,NC,Mecklenburg,28270,unknown
22520,0,Pegram,TN,Cheatham,37143,female
22544,0,Shelbyville,TN,Bedford,37160,female
22545,0,Lascassas,TN,Wilson,37085,male
22546,0,Murfreesboro,TN,Rutherford,37128,female
22547,0,Gallatin,TN,Sumner,37066,male
22548,0,Lawrenceburg,TN,,38464,female
22549,0,Murfreesboro,TN,Rutherford,37130,male
22550,0,Murfreesboro,TN,Rutherford,37129,female
22551,0,Murfreesboro,TN,Rutherford,37129,female
22552,0,,,,,female
22553,0,Murfreesboro,TN,Rutherford,37128,female
22554,0,Murfreesboro,TN,Rutherford,37127,male
22555,0,Murfreesboro,TN,Rutherford,37129,female
22556,0,Brighton,MI,,48114,male
22557,0,,,,,female
22558,0,Rockvale,TN,Rutherford,37153,female
22559,0,Smyrna,TN,Rutherford,37167,male
22569,0,Nolensville,TN,Williamson,37135,female
22570,0,Murfreesboro,TN,Rutherford,37130,male
22594,0,Murfreesboro,TN,Rutherford,37129,unknown
22619,0,Rockvale,TN,Rutherford,37153,female
22644,0,Smyrna,TN,Rutherford,37167,female
22645,0,Murfreesboro,TN,Rutherford,37128,male
22669,0,Columbia,TN,Maury,38401,female
22670,0,Winston Salem,NC,,27107,female
22671,1,Murfreesboro,TN,Rutherford,37128,unknown
22694,1,Manchester,TN,Coffee,37355,unknown
22695,0,Murfreesboro,TN,Rutherford,37129,female
22696,0,Murfreesboro,TN,Rutherford,37130,female
22697,0,Murfreesboro,TN,Rutherford,37129,female
22719,0,Smyrna,TN,Rutherford,37167,female
22720,0,Columbia,TN,Maury,38401,female
22721,0,Old Hickory,TN,Wilson,37138,unknown
22722,0,Murfreesboro,TN,Rutherford,37129,female
22723,0,Murfreesboro,TN,Rutherford,37128,male
22724,0,Murfreesboro,TN,Rutherford,37127,female
22725,0,Corona,CA,,92880,female
22726,0,Apison,TN,,37302,female
22727,0,Lascassas,TN,Wilson,37085,female
22729,1,Brentwood,TN,Williamson,37027,unknown
22730,0,Nashville,TN,Davidson,37205,female
22731,0,Nashville,TN,Davidson,37217,male
22732,0,Chattanooga,TN,Hamilton,37421,female
22744,0,Flint,MI,,48507,female
22745,0,Virginia Beach,VA,,23456,male
22769,0,Murfreesboro,TN,Rutherford,37128,female
22770,0,Murfreesboro,TN,Rutherford,37129,female
22771,0,Chesnee,SC,,29323,female
22772,0,Murfreesboro,TN,Rutherford,37130,female
22819,0,Murfreesboro,TN,Rutherford,37128,female
22845,1,,,,,unknown
22869,1,Murfreesboro,TN,Rutherford,37129,unknown
22870,0,Brentwood,TN,Williamson,37027,male
22871,0,Colorado Springs,CO,,80922,female
22872,0,Murfreesboro,TN,Rutherford,37129,female
22873,0,Clarksville,TN,Montgomery,37043,male
22874,0,Doyle,TN,,38559,male
22894,0,Lebanon,TN,Wilson,37087,female
22896,0,Culleoka,TN,,38451,male
22919,0,Bell Buckle,TN,Rutherford,37020,female
22921,0,Hartsville,TN,Trousdale,37074,female
22944,0,Smyrna,TN,Rutherford,37167,male
22969,0,Murfreesboro,TN,Rutherford,37128,female
22970,0,Huntsville,AL,,35802,female
22994,1,Bloomington,IL,,61710,unknown
22995,0,Murfreesboro,TN,Rutherford,37129,female
23019,0,Dickson,TN,,37055,male
23020,1,Murfreesboro,TN,Rutherford,37129,unknown
23022,1,Murfreesboro,TN,Rutherford,37127,unknown
23023,1,Murfreesboro,TN,Rutherford,37128,unknown
23024,1,Smyrna,TN,Rutherford,37167,unknown
23025,1,La Vergne,TN,Rutherford,37086,unknown
23026,0,Lascassas,TN,Wilson,37085,female
23069,0,Murfreesboro,TN,Rutherford,37130,female
23070,0,Murfreesboro,TN,Rutherford,37129,male
23071,1,Murfreesboro,TN,Rutherford,37128,unknown
23072,0,Murfreesboro,TN,Rutherford,37130,unknown
23094,0,Murfreesboro,TN,Rutherford,37128,female
23119,0,Charleston,TN,,37310,female
23120,0,Murfreesboro,TN,Rutherford,37128,female
23121,0,Murfreesboro,TN,Rutherford,37128,male
23144,0,Murfreesboro,TN,Rutherford,37130,unknown
23145,0,Smyrna,TN,Rutherford,37167,female
23146,0,Murfreesboro,TN,Rutherford,37128,male
23147,0,Murfreesboro,TN,Rutherford,37129,male
23148,0,Murfreesboro,TN,Rutherford,37128,female
23149,0,Antioch,TN,Davidson,37013,female
23150,0,Murfreesboro,TN,Rutherford,37130,male
23151,1,Murfreesboro,TN,Rutherford,37129,unknown
23152,0,Cornersville,TN,,37047,female
23153,0,Cornersville,TN,,37047,male
23154,0,Murfreesboro,TN,Rutherford,37130,female
23155,0,Murfreesboro,TN,Rutherford,37129,female
23169,0,Murfreesboro,TN,Rutherford,37129,unknown
23170,0,Lascassas,TN,Wilson,37085,male
23171,0,Murfreesboro,TN,Rutherford,37130,unknown
23194,0,Antioch,TN,Davidson,37013,male
23195,0,Nolensville,TN,Williamson,37135,female
23196,0,York,PA,,17408,female
23197,0,Murfreesboro,TN,Rutherford,37128,female
23198,0,Columbia,TN,Maury,38401,female
23199,0,Murfreesboro,TN,Rutherford,37130,female
23200,0,Murfreesboro,TN,Rutherford,37129,male
23201,0,Shelbyville,TN,Bedford,37160,male
23219,0,Akron,CO,Washington,80720,unknown
23244,0,Anoka,MN,Anoka,55303,female
23269,0,Troy,MI,Oakland,48098,male
23270,0,,,,,male
23271,0,,,,,male
23272,0,,,,,female
23273,1,Murfreesboro,TN,Rutherford,37129,unknown
23274,0,Palm Harbor,FL,Pinellas,34683,female
23294,0,Murfreesboro,TN,Rutherford,37130,unknown
23295,1,New York,NY,,10014,unknown
23296,0,Murfreesboro,TN,Rutherford,37130,female
23297,0,Leawood,KS,Johnson,66211,unknown
23298,0,Raymore,MO,Cass,64083,female
23319,0,Hermitage,TN,Davidson,37076,female
23320,0,La Vergne,TN,Rutherford,37086,female
23345,0,Murfreesboro,TN,Rutherford,37128,female
23347,0,Nashville,TN,Davidson,37214,unknown
23348,0,Smyrna,TN,Rutherford,37167,female
23349,0,Murfreesboro,TN,Rutherford,37128,female
23350,0,Nashville,TN,Davidson,37214,unknown
23351,0,Broken Arrow,OK,,74014,male
23352,0,Los Altos Hills,CA,,94022,female
23353,0,Murfreesboro,TN,Rutherford,37128,unknown
23354,0,Franklin,TN,Williamson,37069,female
23355,0,Murfreesboro,TN,Rutherford,37127,female
23356,0,Smyrna,TN,Rutherford,37167,female
23357,0,Murfreesboro,TN,Rutherford,37129,male
23358,0,Rockvale,TN,Rutherford,37153,female
23359,0,Christiana,TN,Rutherford,37037,female
23360,0,Shelbyville,TN,Bedford,37160,female
23361,0,Murfreesboro,TN,Rutherford,37130,female
23362,0,Overland Park,KS,Johnson,66221,female
23363,0,Murfreesboro,TN,Rutherford,37130,male
23364,0,Murfreesboro,TN,Rutherford,37129,male
23365,0,Murfreesboro,TN,Rutherford,37129,female
23366,0,Murfreesboro,TN,Rutherford,37130,male
23368,0,,,,,male
23371,0,Murfreesboro,TN,Rutherford,37128,female
23372,0,Murfreesboro,TN,Rutherford,37129,female
23373,0,Omaha,NE,Douglas,68137,female
23374,0,Nashville,TN,Davidson,37214,female
23375,0,Knoxville,TN,,37924,female
23376,0,Hermitage,TN,Davidson,37076,male
23377,0,Hermitage,TN,Davidson,37076,male
23378,0,Seatac,WA,,98188,male
23379,0,Shelbyville,TN,Bedford,37160,female
23380,0,Nashville,TN,,37206,female
23381,0,Rockvale,TN,Rutherford,37153,female
23382,0,Murfreesboro,TN,Rutherford,37129,female
23383,0,Shelbyville,TN,Bedford,37160,male
23384,0,McMinnville,TN,Warren,37110,female
23385,0,Murfreesboro,TN,Rutherford,37130,male
23386,0,Murfreesboro,TN,Rutherford,37129,male
23420,0,Murfreesboro,TN,Rutherford,37129,female
23421,0,Atlanta,GA,,30324,female
23422,0,Murfreesboro,TN,Rutherford,37128,male
23423,0,Murfreesboro,TN,Rutherford,37130,unknown
23424,0,Las Vegas,NV,,89139,female
23425,0,Nashville,TN,Davidson,37211,female
23426,0,Powell,TN,,37849,female
23427,0,Murfreesboro,TN,Rutherford,37128,female
23428,0,Murfreesboro,TN,Rutherford,37129,female
23429,0,East Elmhurst,NY,Queens,11369,female
23430,0,Selmer,TN,McNairy,38375,female
23431,1,Franklin,TN,,37068,unknown
23432,0,Centerville,TN,Hickman,37033,female
23433,0,,,,,female
23434,0,Eagleville,TN,Rutherford,37060,male
23435,1,Murfreesboro,TN,Rutherford,37129,unknown
23436,1,Murfreesboro,TN,Rutherford,37128,unknown
23437,0,Murfreesboro,TN,Rutherford,37127,male
23438,0,Columbia,TN,Maury,38401,female
23439,0,,,,,male
23440,0,Smyrna,TN,Rutherford,37167,unknown
23441,0,Murfreesboro,TN,Rutherford,37129,female
23442,0,Brush Creek,TN,,38547,female
23443,0,Murfreesboro,TN,Rutherford,37129,female
23444,0,Lascassas,TN,Wilson,37085,female
23445,0,Spring Hill,TN,Williamson,37174,female
23446,0,Murfreesboro,TN,Rutherford,37130,female
23470,0,Bloomington,IN,Monroe,47401,unknown
23495,0,Nashville,TN,Davidson,37211,female
23497,1,,,,,unknown
23520,1,Murfeesboro,TN,,37129,unknown
23521,1,Murfreesboro,TN,Rutherford,37128,unknown
23522,1,Murfreesboro,TN,Rutherford,37128,unknown
23524,1,Short Hills,NJ,,7078,unknown
23525,1,,,,,unknown
23526,1,Murfreesboro,TN,Rutherford,37130,unknown
23527,1,Murfreesboro,TN,Rutherford,37129,unknown
23528,1,Murfreesboro,TN,Rutherford,37133,unknown
23529,1,Murfreesboro,TN,Rutherford,37129,unknown
23530,0,Murfreesboro,TN,Rutherford,37127,female
23555,1,Antioch,TN,Davidson,37013,unknown
23556,0,Murfreesboro,TN,Rutherford,37129,female
23557,0,Nashville,TN,Davidson,37209,unknown
23558,0,Florissant,MO,,63031,female
23559,0,Florissant,MO,,63033,female
23560,0,Florissant,MO,,63031,female
23561,0,Saline,MI,,48176,female
23562,0,Woodland Park,CO,,80863,female
23563,0,Murfreesboro,TN,Rutherford,37127,female
23580,0,,,,,female
23581,0,,,,,unknown
23582,0,,,,,female
23583,0,,,,,female
23584,0,,,,,female
23585,0,,,,,female
23586,0,,,,,female
23587,0,,,,,unknown
23588,0,,,,,male
23589,0,,,,,female
23590,0,,,,,female
23591,0,,,,,female
23592,0,,,,,female
23593,0,,,,,female
23594,0,,,,,male
23595,0,,,,,female
23596,0,,,,,female
23597,0,,,,,female
23598,0,,,,,female
23599,0,,,,,female
23600,0,,,,,male
23601,0,,,,,male
23602,0,,,,,male
23603,0,,,,,female
23604,0,,,,,female
23605,0,,,,,female
23606,0,,,,,male
23607,0,,,,,female
23608,0,Murfreesboro,TN,Rutherford,37127,female
23609,0,,,,,male
23610,0,,,,,unknown
23611,0,,,,,female
23612,0,,,,,female
23613,0,,,,,female
23630,0,,,,,female
23631,0,,,,,female
23632,0,,,,,male
23633,0,,,,,female
23634,0,,,,,female
23635,0,,,,,female
23636,0,,,,,male
23637,0,,,,,female
23638,0,,,,,male
23639,0,,,,,male
23640,0,,,,,male
23641,0,,,,,unknown
23642,0,,,,,male
23643,0,,,,,male
23644,0,,,,,female
23645,0,,,,,female
23646,0,,,,,male
23647,0,,,,,female
23655,0,Hendersonville,TN,Sumner,37075,female
23656,0,Hixson,TN,Hamilton,37343,female
23657,1,Nashville,TN,Davidson,37214,unknown
23658,0,Murfreesboro,TN,Rutherford,37129,female
23659,0,Nashville,TN,Davidson,37207,male
23660,0,Franklin,TN,Williamson,37067,female
23661,0,Murfreesboro,TN,Rutherford,37128,female
23705,1,,,,,unknown
23706,0,,,,,female
23730,1,Franklin,TN,Williamson,37064,unknown
23731,0,Eaton,CO,,80615,female
23732,1,La Vergne,TN,Rutherford,37086,unknown
23733,0,Murfreesboro,TN,Rutherford,37129,male
23734,1,,,,,unknown
23755,0,McMinnville,TN,Warren,37110,male
23756,0,Murfreesboro,TN,Rutherford,37128,female
23757,0,Charlotte,NC,Mecklenburg,28270,female
23758,0,,,,,female
23759,0,Murfreesboro,TN,Rutherford,37127,male
23760,0,,,,,female
23780,0,Murfreesboro,TN,Rutherford,37128,unknown
23781,0,Murfreesboro,TN,Rutherford,37129,male
23782,0,Fergus Falls,MN,,56537,male
23805,0,Shelbyville,TN,Bedford,37160,unknown
23830,0,Petoskey,MI,,49770,female
23831,1,Andover,MA,,1810,unknown
23832,0,Murfreesboro,TN,Rutherford,37130,female
23833,0,Murfreesboro,TN,Rutherford,37128,female
23834,0,Murfreesboro,TN,Rutherford,37130,unknown
23835,0,Murfreesboro,TN,Rutherford,37130,female
23836,0,Murfreesboro,TN,Rutherford,37130,female
23837,0,Smyrna,TN,Rutherford,37167,female
23838,0,Murfreesboro,TN,Rutherford,37130,unknown
23839,0,Murfreesboro,TN,Rutherford,37129,unknown
23840,1,Nashville,TN,Davidson,37210,unknown
23841,0,Murfreesboro,TN,Rutherford,37130,male
23855,1,,,,,unknown
23856,1,Mufreesboro,TN,,37128,unknown
23857,1,Murfreesboro,TN,Rutherford,37129,unknown
23858,1,Murfreesboro,TN,Rutherford,37130,unknown
23880,0,Murfreesboro,TN,Rutherford,37128,male
23881,0,Murfreesboro,TN,Rutherford,37130,female
23905,1,,,,,unknown
23930,1,Saginaw,MI,,48603,unknown
23931,1,Franklin,TN,Williamson,37064,unknown
23959,0,,,,,female
23980,0,Nashville,TN,Davidson,37221,male
23981,0,Charlotte,MI,,48813,male
23982,0,Murfreesboro,TN,Rutherford,37129,female
23983,0,,,,,male
23984,1,Smyrna,TN,Rutherford,37167,unknown
24005,1,Murfreesboro,TN,Rutherford,37133,unknown
24006,1,Nashville,TN,Davidson,37203,unknown
24007,0,,,,,female
24030,0,,,,,unknown
24031,0,,,,,female
24032,0,,,,,female
24033,0,,,,,male
24034,0,,,,,male
24035,0,,,,,female
24036,0,,,,,female
24037,0,,,,,male
24038,0,,,,,female
24039,0,,,,,female
24040,1,,,,,unknown
24055,1,Smyrna,TN,Rutherford,37167,unknown
24080,0,Cleveland,TN,Bradley,37323,female
24081,0,Cleveland,TN,Bradley,37311,male
24082,0,Cleveland,TN,Bradley,37323,male
24083,0,Cleveland,TN,Bradley,37311,male
24084,0,Cleveland,TN,Bradley,37323,female
24085,0,Ringgold,GA,Catoosa,30736,male
24086,0,Cleveland,TN,,37312,female
24087,0,Old Fort,TN,,37362,unknown
24088,0,Cleveland,TN,,37312,male
24089,1,Old Fort,TN,,37362,unknown
24090,1,Cleveland,TN,Bradley,37311,unknown
24091,0,Manchester,TN,Coffee,37355,female
24092,0,,,,,male
24105,1,Murfreesboro,TN,,37132,unknown
24130,0,Murfreesboro,TN,Rutherford,37129,male
24155,0,Smyrna,TN,Rutherford,37167,male
24182,0,Murfreesboro,TN,Rutherford,37129,male
24184,0,Springfield,VA,Fairfax,22150,unknown
24185,1,Murfreesboro,TN,Rutherford,37129,unknown
24188,0,Nashville,TN,Davidson,37204,male
24189,0,Nashville,TN,Davidson,37204,male
24205,0,Murfreesboro,TN,Rutherford,37130,female
24206,0,Sewanee,TN,Franklin,37383,female
24230,0,,,,,female
24255,0,Dalton,GA,,30719,female
24256,0,Cleveland,TN,Bradley,37323,female
24280,0,Murfreesboro,TN,Rutherford,37130,male
24305,0,,,,,female
24330,0,Nolensville,TN,Williamson,37135,male
24355,0,,,,,female
24356,0,Nashville,TN,Davidson,37203,male
24380,0,Murfreesboro,TN,Rutherford,37129,male
24381,1,Cleveland,TN,Bradley,37311,unknown
24382,1,Murfreesboro,TN,Rutherford,37129,unknown
24405,1,Birmingham,AL,,35209,unknown
24406,1,Wartrace,TN,,37183,unknown
24407,0,,,,,male
24430,0,,,,,male
24431,0,,,,,male
24432,1,Cordova,TN,,38018,unknown
24433,1,Hendersonville,TN,Sumner,37075,unknown
24434,0,Murfreesboro,TN,Rutherford,37127,male
24435,0,,,,,male
24436,0,Murfreesboro,TN,Rutherford,37127,male
24437,1,Minneapolis,MN,,55402,unknown
24438,0,Mufreesboro,TN,,37128,male
24439,0,Murfreesboro,TN,Rutherford,37128,male
24440,0,Murfreesboro,TN,Rutherford,37128,male
24441,0,Lascassas,TN,Wilson,37085,male
24455,1,Mount Juliet,TN,Wilson,37122,unknown
24456,0,Murfreesboro,TN,Rutherford,37130,female
24480,0,Laurel,AA,,39440,male
24481,1,Murfreeboro,TN,,37130,unknown
24482,1,,,,,unknown
24505,1,Agoura Hills,CA,,91376,unknown
24506,1,Smyrna,TN,Rutherford,37167,unknown
24507,0,,,,,male
24508,0,College Grove,TN,Williamson,37046,female
24509,1,Murfeesboro,TN,,37129,unknown
24510,0,Bell Buckle,TN,Rutherford,37020,female
24530,0,Murfreesboro,TN,Rutherford,37128,female
24555,0,,,,,female
24580,1,,,,,unknown
24605,1,Antioch,TN,Davidson,37013,unknown
24630,1,,,,,unknown
24655,1,Murfreesboro,TN,Rutherford,37129,unknown
24656,0,Smyrna,TN,Rutherford,37167,female
24680,0,Murfreeboro,TN,,37130,female
24681,1,Mufreesboro,TN,,37128,unknown
24705,0,Cleveland,TN,Bradley,37311,female
24730,0,,,,,female
24731,0,,,,,male
24732,1,,,,,unknown
24755,1,Nashville,TN,Davidson,37215,unknown
24780,1,,,,,unknown
24781,0,Murfreesboro,TN,Rutherford,37128,female
24782,0,Unionville,TN,Bedford,37180,male
24783,1,Hendersonville,TN,,37077,unknown
24784,0,Murfreesboro,TN,Rutherford,37130,female
24809,0,Hermitage,TN,Davidson,37076,male
24816,0,,,,,male
24834,0,,,,,male
24859,0,,,,,female
24884,1,,,,,unknown
24885,1,,,,,unknown
24886,1,,,,,unknown
24887,1,Murfreesboro,TN,Rutherford,37129,unknown
24888,0,Norfolk,VA,Norfolk City,23507,female
24889,0,Concord,NH,Merrimack,3301,male
24914,0,Staten Island,NY,Richmond,10312,female
24915,0,Jericho,NY,Nassau,11753,male
24916,0,Murfreeboro,TN,,37127,female
24917,0,Christiana,TN,Rutherford,37037,female
24918,1,Murfreesboro,TN,Rutherford,37129,unknown
24939,0,Nashville,TN,Davidson,37212,male
24940,1,Franklin,TN,,37068,unknown
24941,1,Montgomery,AL,,36104,unknown
24964,1,Nashville,TN,Davidson,37214,unknown
24989,1,Murfreesboro,TN,Rutherford,37130,unknown
25014,0,,,,,male
25015,1,Murfreesboro,TN,Rutherford,37130,unknown
25016,1,,,,,unknown
25039,1,Calabasas,CA,,91301,unknown
25040,1,Murfreesboro,TN,Rutherford,37128,unknown
25041,0,,,,,male
25042,0,,,,,female
25043,0,Murfreesboro,TN,Rutherford,37133,male
25064,1,Wartrace,TN,,37183,unknown
25065,0,McMinnville,TN,Warren,37110,female
25066,1,,,,,unknown
25067,0,Murfreesboro,TN,Rutherford,37130,female
25089,1,Murfreesboro,TN,Rutherford,37129,unknown
25090,1,Murfreesboro,TN,Rutherford,37129,unknown
25091,1,Murfreeboro,TN,,37130,unknown
25092,1,Irvine,CA,,96212,unknown
25093,1,Murfreesboro,TN,Rutherford,37129,unknown
25094,0,,,,,female
25114,1,Murfreesboro,TN,Rutherford,37129,unknown
25115,1,,,,,unknown
25116,1,,,,,unknown
25117,1,,,,,unknown
25139,1,Murfreesboro,TN,Rutherford,37129,unknown
25141,1,Murfreesboro,TN,Rutherford,37129,unknown
25142,0,Murfreesboro,TN,Rutherford,37130,unknown
25164,0,Murfreesboro,TN,Rutherford,37128,female
25165,1,Murfreesboro,TN,Rutherford,37130,unknown
25189,0,,,,,female
25190,1,Murfreesboro,TN,Rutherford,37129,unknown
25214,1,Murfreesboro,TN,Rutherford,37130,unknown
25239,1,Franklin,TN,Williamson,37067,unknown
25264,0,Lebanon,TN,Wilson,37087,male
25289,0,,,,,female
25290,0,,,,,male
25291,0,Chickamauga,GA,,30707,unknown
25292,1,Murfeesboro,TN,,37129,unknown
25293,0,,,,,unknown
25294,1,Murfreesboro,TN,Rutherford,37129,unknown
25314,1,Murfreesboro,TN,Rutherford,37130,unknown
25315,1,Murfreesboro,TN,Rutherford,37130,unknown
25316,1,Nashville,TN,,37208,unknown
25339,0,,,,,unknown
25364,0,Murfreesboro,TN,Rutherford,37128,female
25365,0,Murfreesboro,TN,Rutherford,37130,female
25389,0,Murfreeboro,TN,,37130,female
25390,0,,,,,female
25391,1,,,,,unknown
25416,1,Murfreesboro,TN,Rutherford,37130,unknown
25441,0,,,,,female
25466,0,,,,,female
25491,0,Murfreesboro,TN,Rutherford,37129,male
25492,0,,,,,female
25493,0,Murfreesboro,TN,Rutherford,37129,female
25494,0,Lascassas,TN,Wilson,37085,female
25495,0,Nashville,TN,Davidson,37203,male
25496,0,Manchester,TN,Coffee,37355,female
25516,1,Murfreesboro,TN,Rutherford,37129,unknown
25517,0,,,,,female
25518,0,,,,,male
25520,0,,,,,female
25521,0,Murfreesboro,TN,Rutherford,37129,unknown
25522,0,,,,,female
25523,0,,,,,male
25524,0,,,,,male
25525,0,,,,,female
25526,0,,,,,female
25527,0,,,,,male
25528,0,,,,,female
25529,0,,,,,female
25530,0,,,,,male
